,milage,accident,clean_title,price,horsepower,price_group,fuel_type_diesel,fuel_type_e85 flex fuel,fuel_type_electric,fuel_type_gasoline,fuel_type_hybrid,fuel_type_hydrogen,fuel_type_plug-in hybrid,transmission_category_automatic,transmission_category_manual
2845,0.08883433001625,True,True,26999.0,-0.15180006337317056,1,False,False,False,True,False,False,False,True,False
2846,0.5119663442320845,True,True,30000.0,0.32785275950211734,1,False,False,False,True,False,False,False,True,False
2847,0.3975029814603201,False,True,39999.0,1.147623038598064,2,False,False,False,True,False,False,False,True,False
2848,0.26955997689340244,True,True,9499.0,-0.41342887585060034,2,False,False,False,True,False,False,False,True,False
2849,0.5043935117628974,False,True,6099.0,-0.5442432820893153,2,False,False,False,True,False,False,False,False,True
2850,-0.9458039060864506,False,True,46000.0,0.005177224113287297,1,False,False,False,False,True,False,False,True,False
2851,1.2266902726739721,False,False,18998.0,-0.11691622170951327,2,False,False,False,True,False,False,False,True,False
2852,-1.1931136824489315,False,True,42000.0,-0.1954048654527422,1,False,False,False,True,False,False,False,True,False
2853,0.057596396080852826,False,True,23000.0,-0.8494768966463166,1,False,False,False,True,False,False,False,True,False
2854,0.410566117469668,False,True,5899.0,-0.29133543002779977,1,False,False,False,True,False,False,False,True,False
2855,1.9413384727911676,False,True,5199.0,-1.6692471757422633,1,False,False,False,True,False,False,False,True,False
2856,1.0325985764887042,False,True,10500.0,-1.3204087591056903,1,False,False,False,True,False,False,False,True,False
2857,-0.18185656659484628,False,False,13900.0,-0.9366865008054599,1,False,False,False,True,False,False,False,True,False
2858,1.000811612199291,False,True,10500.0,0.5284348490681469,1,False,False,False,True,False,False,False,True,False
2859,2.0927951221749117,False,True,5750.0,-1.1634314716192324,2,False,False,False,True,False,False,False,True,False
2860,-0.1363627755362042,False,True,28750.0,0.13599163035200218,2,False,False,False,True,False,False,False,False,True
2861,0.19371805971449266,False,True,43500.0,0.5458767698999755,2,False,False,False,True,False,False,False,True,False
2862,-0.9363378654999666,False,True,78000.0,2.7958845572058717,1,False,False,False,True,False,False,False,False,True
2863,1.0893948200076082,False,True,18000.0,-1.0238961049646031,1,False,False,False,True,False,False,False,False,True
2864,-1.1550223351289197,True,False,35999.0,-1.2531327787543511,2,False,False,False,True,False,False,False,True,False
2865,-0.6523566479054467,False,True,27500.0,-0.779709213319002,1,False,False,False,True,False,False,False,False,True
2866,0.3724369059873105,False,True,20000.0,-0.003543736302627029,1,False,False,False,True,False,False,False,True,False
2867,1.8466780669263276,False,True,8700.0,-0.805872094566745,2,False,False,False,True,False,False,False,True,False
2868,0.1049265990132728,True,True,11500.0,-0.9366865008054599,1,False,False,False,True,False,False,False,True,False
2870,-1.1599636083150644,False,True,53900.0,1.19994880109355,2,False,False,True,False,False,False,False,True,False
2871,-0.12591226672872588,True,True,25925.0,-1.2531327787543511,1,False,False,False,True,False,False,False,True,False
2872,0.7107531965482484,False,True,10950.0,-1.3901764424330048,1,False,False,False,True,False,False,False,True,False
2873,-0.07682138024721989,False,True,29900.0,0.13599163035200218,2,False,False,False,True,False,False,False,True,False
2874,-1.1919209613350343,False,True,86500.0,0.9819247906956918,1,False,False,False,True,False,False,False,True,False
2875,-1.1251853752003222,False,True,42433.0,-0.04116845123985718,1,False,False,False,True,False,False,False,True,False
2876,-0.3469632465043001,False,False,55460.0,-0.11691622170951327,2,False,False,False,True,False,False,False,True,False
2877,0.6226432907692554,False,True,45999.0,1.19994880109355,2,False,False,True,False,False,False,False,True,False
2878,-0.09793065075507919,True,True,29950.0,0.10110778868834489,2,False,False,False,True,False,False,False,True,False
2879,-1.1816976375016317,True,True,48900.0,-0.1954048654527422,2,False,False,False,True,False,False,False,True,False
2880,-1.0321341962351847,True,False,46999.0,1.5495347286229162,2,False,False,False,True,False,False,False,True,False
2881,0.5855174795890652,True,True,10500.0,-1.3204087591056903,0,False,False,False,True,False,False,False,True,False
2882,-0.4459401668765767,True,True,12500.0,-1.0238961049646031,1,False,False,False,True,False,False,False,True,False
2883,-0.4885941457592736,False,True,23600.0,-0.06459045921402731,1,False,False,False,True,False,False,False,True,False
2884,-0.67412854125436,False,True,60500.0,0.6243654136432044,2,False,False,False,False,False,False,True,True,False
2885,0.5482970080030101,True,True,14999.0,-1.0326170653805176,1,False,False,False,False,True,False,False,True,False
2886,1.9413384727911676,False,True,7700.0,-0.6401738466643728,1,False,False,False,True,False,False,False,True,False
2887,1.35444395642916,False,True,14500.0,-0.15180006337317056,1,False,False,False,True,False,False,False,True,False
2888,1.272184063732614,False,True,18051.0,-0.04116845123985718,1,False,False,False,True,False,False,False,True,False
2889,0.2563832483970167,False,True,27890.0,0.022619144945115948,2,False,False,False,True,False,False,False,False,True
2891,-0.399670160489843,False,False,46120.0,0.1103270896994545,1,False,False,False,True,False,False,False,True,False
2892,-1.200478262025216,False,True,38000.0,0.720295978218262,1,False,False,False,True,False,False,False,False,True
2893,0.2351035891586007,False,True,45750.0,2.2639059718350976,2,False,False,False,True,False,False,False,True,False
2894,-0.44410375500279886,False,True,18500.0,-1.180873392451061,1,False,False,False,False,False,True,False,True,False
2895,-0.19969058705978213,False,False,23000.0,-0.3262192716914571,2,False,False,False,True,False,False,False,True,False
2896,-0.04617034082818471,False,True,40500.0,0.19703835326340247,2,False,False,False,True,False,False,False,True,False
2897,1.248594690591096,True,True,14999.0,0.12727066993608785,1,False,False,False,True,False,False,False,False,True
2898,0.1310718031131416,True,True,22995.0,-0.6052900050007155,2,False,False,False,True,False,False,False,True,False
2900,0.00788075092063889,False,True,18000.0,-0.7622672924871734,2,False,False,False,True,False,False,False,True,False
2901,0.07652847725382082,False,True,61000.0,2.2639059718350976,2,False,False,False,True,False,False,False,True,False
2902,0.06706243666733683,False,True,22000.0,-0.28261446961188547,1,False,False,False,True,False,False,False,True,False
2903,-0.05567424557701464,False,True,47995.0,1.1563439990139783,1,False,False,False,True,False,False,False,True,False
2904,-0.235850862100151,False,True,24000.0,-1.4250602840966622,1,True,False,False,False,False,False,False,True,False
2905,-1.133610151322293,False,True,51500.0,1.2086697615094644,2,False,False,False,True,False,False,False,True,False
2906,1.278715631737288,False,True,3999.0,-1.3029668382738615,1,False,False,False,True,False,False,False,True,False
2907,-0.09953987765478148,True,True,21500.0,-1.0936637882919178,1,False,False,False,True,False,False,False,True,False
2908,0.029217206402573814,False,True,19500.0,0.031340105361030275,2,False,False,False,True,False,False,False,True,False
2909,-0.7362825637452138,False,False,44775.0,0.26182263063876615,1,False,False,False,True,False,False,False,True,False
2910,0.20051467685558816,False,True,13980.0,-0.15180006337317056,2,False,False,False,True,False,False,False,True,False
2911,-0.580017165743536,False,False,49273.0,-0.11691622170951327,1,False,False,False,True,False,False,False,True,False
2912,-0.83614929193262,False,True,73500.0,0.8947151865365486,1,False,False,False,True,False,False,False,True,False
2913,1.8025852498744852,False,True,12000.0,0.022619144945115948,1,False,True,False,False,False,False,False,True,False
2914,0.6250287329970494,False,True,9975.0,-0.7622672924871734,2,False,False,False,True,False,False,False,True,False
2915,0.10719844875402895,True,True,19950.0,-0.430870796682429,1,False,False,False,True,False,False,False,True,False
2916,-0.8359978352832362,False,True,67500.0,1.069134394854835,1,False,False,False,True,False,False,False,True,False
2917,0.06706243666733683,True,True,17500.0,-0.9192445799736313,1,False,False,False,False,False,False,True,True,False
2918,-0.9619340392458192,False,False,70999.0,2.3070124333194744,2,True,False,False,False,False,False,False,True,False
2919,3.266584154898927,False,True,18500.0,0.15343355118383084,1,True,False,False,False,False,False,False,True,False
2920,0.990096054255391,False,True,19500.0,-0.1954048654527422,2,False,False,False,False,True,False,False,True,False
2921,0.3889078166077926,False,True,19500.0,-0.13435814254134193,2,False,True,False,False,False,False,False,True,False
2922,-0.5008999985217029,False,True,50000.0,0.15343355118383084,2,False,False,False,False,True,False,False,True,False
2923,-1.135919865225395,False,True,47500.0,1.19994880109355,1,False,False,False,True,False,False,False,False,True
2924,-0.8416774596351266,False,True,43000.0,-0.28261446961188547,1,False,False,False,True,False,False,False,True,False
2925,1.5520380876314268,False,True,9995.0,-1.180873392451061,2,False,False,False,True,False,False,False,True,False
2926,3.342312479590799,False,True,35500.0,1.069134394854835,1,True,False,False,False,False,False,False,True,False
2927,-0.4062395926568629,False,True,37900.0,-0.10819526129359894,2,False,False,False,False,True,False,False,True,False
2928,-1.0284803045688018,False,False,42998.0,-1.2531327787543511,2,False,False,False,False,True,False,False,True,False
2929,-0.42517167382983084,False,True,29999.0,0.6766911761386903,2,False,False,False,True,False,False,False,True,False
2930,-0.9290490142483738,False,True,29255.0,-0.8743939264060716,1,False,False,False,True,False,False,False,True,False
2931,-0.788800156919027,False,False,52999.0,-0.4956550740577927,2,False,False,False,True,False,False,False,True,False
2933,0.6918211153752805,False,True,10500.0,-0.8743939264060716,1,False,False,False,True,False,False,False,True,False
2934,-1.2657560779096095,False,True,103000.0,0.8947151865365486,2,False,False,False,True,False,False,False,True,False
2935,-0.42517167382983084,False,True,7900.0,-1.2680829966102043,2,False,False,False,True,False,False,False,False,True
2936,-0.8132793378756746,False,True,64000.0,-0.28261446961188547,1,False,False,False,True,False,False,False,True,False
2937,-0.603720131372092,False,False,21999.0,-1.7833671720419422,1,False,False,False,True,False,False,False,True,False
2938,-0.6144924855595107,False,True,36999.0,-0.1954048654527422,1,False,False,False,True,False,False,False,True,False
2939,1.8466780669263276,True,True,4000.0,-0.5006384800097436,2,False,False,False,True,False,False,False,True,False
2940,-0.9931341090188706,False,True,69000.0,0.32785275950211734,2,False,False,False,False,True,False,False,True,False
2941,0.9900013938495262,False,True,15499.0,-0.15180006337317056,2,False,False,False,True,False,False,False,True,False
2942,0.4267719789537286,True,True,12000.0,-0.09947430087768461,1,False,False,False,True,False,False,False,False,True
2943,0.8432777647590244,True,True,14500.0,-1.2942458778579473,1,False,False,False,True,False,False,False,True,False
2944,1.5626968493318079,False,True,16800.0,0.5633186907318042,2,False,False,False,True,False,False,False,True,False
2946,0.29235420262565587,True,True,13995.0,-0.6314528862484585,1,False,False,False,True,False,False,False,True,False
2947,0.22798512663756473,False,True,12000.0,-1.1983153132828896,2,False,False,False,True,False,False,False,True,False
2948,-0.14119045623531104,False,True,37000.0,-0.012264696718541355,2,False,False,False,True,False,False,False,True,False
2949,-0.4857543335833284,False,True,44900.0,-0.5006384800097436,2,True,False,False,False,False,False,False,True,False
2950,0.07721003217604766,False,True,49685.0,1.2465436467442923,1,False,False,False,True,False,False,False,True,False
2951,1.1378230836480603,False,True,13715.0,-0.11691622170951327,1,False,False,False,True,False,False,False,True,False
2952,-1.026606028532678,False,True,45000.0,0.24936411575888842,1,False,False,False,True,False,False,False,True,False
2953,-0.5387641608676388,False,True,31500.0,1.19994880109355,1,False,False,False,True,False,False,False,True,False
2954,-1.0593963931242585,False,True,54490.0,-0.02098565713445568,1,False,False,False,True,False,False,False,True,False
2955,-0.856823124573501,False,True,36800.0,-0.2651725487800568,1,False,False,False,True,False,False,False,True,False
2956,-1.1367528767970057,False,True,56515.0,0.9383199886161202,2,False,False,True,False,False,False,False,True,False
2958,-0.6712887290784147,False,True,50927.0,0.6766911761386903,2,False,False,False,False,True,False,False,True,False
2959,-0.998813733370761,False,True,27350.0,-1.0238961049646031,1,False,False,False,True,False,False,False,True,False
2960,0.23735650681818388,False,True,23995.0,1.1127391969344067,2,False,False,False,True,False,False,False,True,False
2961,0.16172284253217675,False,True,44500.0,0.8947151865365486,1,False,False,False,True,False,False,False,True,False
2962,-0.10332629388937507,True,True,18987.0,-1.154710511203318,1,False,False,False,True,False,False,False,True,False
2964,-1.0991537635874913,False,True,31999.0,-1.0151751445486887,1,False,False,False,True,False,False,False,True,False
2965,0.3605096948483406,False,True,20900.0,-0.15180006337317056,2,False,False,False,True,False,False,False,True,False
2966,1.524832686985872,True,True,9900.0,0.15343355118383084,2,False,False,False,True,False,False,False,True,False
2967,0.6176073571772459,False,True,22989.0,-0.28261446961188547,1,False,True,False,False,False,False,False,True,False
2968,-1.2275132739402141,False,False,155700.0,4.278447827911307,1,False,False,False,True,False,False,False,True,False
2969,-1.2184448070583624,False,True,74995.0,0.6243654136432044,2,False,False,False,False,False,False,True,True,False
2970,0.19958700487811273,True,True,29500.0,0.37145756158168897,1,False,False,False,True,False,False,False,True,False
2972,-0.9609495710248249,False,True,31000.0,-1.1895943528669752,1,False,False,False,True,False,False,False,True,False
2973,-0.30589956244013256,False,True,17500.0,-1.5209908486717196,1,False,False,False,True,False,False,False,False,True
2974,-1.121171773991653,False,True,62900.0,1.8191369906234671,1,False,False,False,True,False,False,False,False,True
2975,0.5971607095104405,True,True,6000.0,-1.285524917442033,1,False,False,False,True,False,False,False,True,False
2976,-0.09618889928716615,False,True,26288.0,-0.8743939264060716,1,False,False,False,True,False,False,False,True,False
2977,1.1840552258724482,False,True,15500.0,-1.0064541841327745,1,False,False,False,True,False,False,False,False,True
2978,0.5081799279974909,True,True,28999.0,0.5894815719795471,1,False,True,False,False,False,False,False,True,False
2979,-0.8205681891272673,False,True,46500.0,1.19994880109355,2,False,False,True,False,False,False,False,True,False
2980,0.27531532956998467,True,True,16995.0,-0.6750576883280301,2,False,False,False,True,False,False,False,True,False
2981,0.0043215196601209096,False,True,15700.0,-1.7215729382377492,1,False,False,False,True,False,False,False,True,False
2982,0.5555101309299109,False,True,28450.0,0.3888994824135176,2,False,False,True,False,False,False,False,True,False
2983,1.202987307045416,True,True,5500.0,-1.1895943528669752,1,False,False,False,True,False,False,False,False,True
2984,-0.8398410477613487,False,True,29900.0,-0.40470791543468604,2,False,False,True,False,False,False,False,True,False
2986,-0.7300160448769614,False,True,71000.0,1.792974109375724,2,False,False,False,True,False,False,False,True,False
2987,-1.1398577381093724,False,True,35619.0,-1.1895943528669752,1,False,False,False,True,False,False,False,False,True
2988,-0.15143271214988674,True,True,40999.0,0.720295978218262,1,True,False,False,False,False,False,False,True,False
2989,0.19958700487811273,True,True,22000.0,-0.28261446961188547,1,False,False,False,True,False,False,False,True,False
2990,-0.8187128451723165,False,True,46500.0,0.6766911761386903,2,False,False,False,True,False,False,False,True,False
2991,-0.8764178285875228,False,False,46105.0,1.5495347286229162,2,False,False,False,True,False,False,False,True,False
2992,0.7628164197739103,False,True,35500.0,0.8947151865365486,1,False,False,False,True,False,False,False,True,False
2993,0.9379381706238643,False,True,26500.0,0.4150623636612606,1,False,False,False,True,False,False,False,True,False
2994,-0.536265126152807,False,True,35000.0,0.720295978218262,1,False,False,False,True,False,False,False,True,False
2995,0.5119663442320845,False,True,9000.0,-1.1634314716192324,2,False,False,False,True,False,False,False,False,True
2996,-0.33030301507208826,True,True,21495.0,-1.477386046592148,1,False,False,False,True,False,False,False,True,False
2997,2.793282125574727,True,True,7350.0,-0.7186624904076018,2,False,False,False,True,False,False,False,True,False
2998,-0.9625398658433543,False,False,45999.0,1.5495347286229162,2,False,False,False,True,False,False,False,True,False
2999,-0.636870205505959,False,True,46552.0,1.019300335335325,1,False,False,False,True,False,False,False,True,False
3000,-1.1048523200205547,False,True,68362.0,1.5495347286229162,1,False,False,False,True,False,False,False,True,False
3001,0.536540185594597,False,True,9850.0,-1.0238961049646031,1,False,False,False,True,False,False,False,False,True
3002,-0.5966395330134019,False,True,51700.0,2.2639059718350976,2,False,False,False,True,False,False,False,True,False
3003,0.7296852777212164,False,True,4300.0,-1.4076183632648336,1,False,False,False,True,False,False,False,True,False
3004,-1.0802216824145232,False,True,48000.0,-0.2302887071163995,1,False,False,False,True,False,False,False,True,False
3005,-1.222325883698821,False,True,63900.0,0.32785275950211734,1,False,False,False,True,False,False,False,True,False
3006,-0.9819263169644734,False,True,39985.0,-0.04116845123985718,1,False,False,False,True,False,False,False,True,False
3007,-0.6419818674226603,False,True,57999.0,1.3220422469163504,2,False,False,False,True,False,False,False,True,False
3008,2.2253196903856876,True,True,7500.0,-1.1983153132828896,2,False,False,False,True,False,False,False,True,False
3010,-0.7302432298510371,False,False,35645.0,-0.11691622170951327,1,False,False,False,True,False,False,False,True,False
3011,-0.779334116332543,False,False,49998.0,-1.2531327787543511,2,False,False,False,True,False,False,False,True,False
3012,-0.10332629388937507,False,True,34500.0,1.19994880109355,1,False,False,False,True,False,False,False,True,False
3013,0.643601104627731,True,True,18500.0,0.19703835326340247,2,False,False,False,True,False,False,False,True,False
3014,0.7369741289728091,True,True,42900.0,0.5894815719795471,2,True,False,False,False,False,False,False,True,False
3015,0.36295193331965353,False,True,20995.0,0.022619144945115948,2,False,False,False,True,False,False,False,True,False
3016,-0.11737389811971732,False,True,49999.0,1.1563439990139783,2,False,False,False,True,False,False,False,True,False
3017,1.0231325359022203,False,True,15999.0,0.397620442829432,1,False,False,False,True,False,False,False,True,False
3018,-1.2752221184960935,False,True,62499.0,-0.35238215293920006,1,True,False,False,False,False,False,False,True,False
3019,1.9413384727911676,True,True,5995.0,-0.1954048654527422,1,False,True,False,False,False,False,False,True,False
3020,3.115127505515183,False,True,3000.0,-0.22156774670048518,1,False,False,False,True,False,False,False,True,False
3021,0.5214323848185686,False,True,12500.0,-1.3029668382738615,2,False,False,False,True,False,False,False,False,True
3022,0.6817113840289155,True,True,14200.0,-0.430870796682429,1,False,False,False,True,False,False,False,True,False
3023,1.2431422512132813,True,True,7900.0,-1.4861070070080624,1,False,False,False,False,True,False,False,True,False
3024,1.8037211747448634,False,True,14500.0,0.022619144945115948,1,False,True,False,False,False,False,False,True,False
3025,-0.055996090956955104,False,False,37500.0,2.2639059718350976,2,False,False,False,True,False,False,False,True,False
3026,-1.2663619045071446,False,True,90788.0,3.8598417279474195,1,False,False,False,True,False,False,False,True,False
3027,3.438544248192995,True,True,3500.0,-0.8494768966463166,2,False,False,False,True,False,False,False,True,False
3029,2.2631838527316233,False,True,6299.0,-0.15180006337317056,1,False,False,False,True,False,False,False,True,False
3030,2.166062276314298,False,True,6500.0,-1.2942458778579473,1,False,False,False,True,False,False,False,True,False
3031,-0.8492502921043138,False,False,76740.0,2.2312646628498185,1,True,False,False,False,False,False,False,True,False
3032,-0.5766283232135748,True,True,50000.0,0.15343355118383084,2,False,False,False,True,False,False,False,True,False
3034,1.6005610116777438,True,True,13995.0,-0.4744755987620006,2,False,False,False,True,False,False,False,True,False
3035,-0.13626811513033937,True,True,30500.0,0.5458767698999755,1,False,False,False,True,False,False,False,True,False
3036,-0.6455032345208324,True,True,17599.0,-1.2157572341147183,1,False,False,False,True,False,False,False,False,True
3037,-0.37013611386001294,False,True,38436.0,-0.04116845123985718,1,False,False,False,True,False,False,False,True,False
3038,-0.9488330390741254,False,True,29000.0,-0.9541284216372885,2,False,False,False,True,False,False,False,True,False
3039,0.33211157308888867,False,True,7900.0,0.031340105361030275,2,False,False,False,True,False,False,False,True,False
3040,2.4241065427018516,False,True,8999.0,-0.06459045921402731,1,False,True,False,False,False,False,False,True,False
3041,0.12385868018624079,False,True,4700.0,-1.0238961049646031,1,False,False,False,True,False,False,False,True,False
3042,1.382842078188612,True,True,14000.0,0.6766911761386903,2,False,False,False,True,False,False,False,True,False
3043,2.7459519226423073,False,True,6500.0,-0.9366865008054599,1,False,False,False,True,False,False,False,True,False
3044,0.18822775617433193,True,True,34500.0,0.8598313448728913,2,False,False,False,True,False,False,False,True,False
3045,0.9568702517968323,False,True,15000.0,0.4150623636612606,1,False,False,False,True,False,False,False,True,False
3047,1.4907549408745295,False,True,24500.0,0.8947151865365486,2,False,False,False,True,False,False,False,True,False
3048,-0.5387641608676388,False,True,43000.0,1.19994880109355,2,False,False,True,False,False,False,False,True,False
3049,1.1840552258724482,False,True,7200.0,-0.1954048654527422,1,False,True,False,False,False,False,False,True,False
3050,-0.6508420814116093,False,True,47850.0,0.06622394702468758,1,False,False,False,True,False,False,False,True,False
3051,-1.2540371196635423,False,False,46479.0,-1.2531327787543511,2,False,False,False,True,False,False,False,True,False
3052,-0.5008999985217029,False,True,25000.0,-0.28261446961188547,1,False,False,False,True,False,False,False,True,False
3053,0.8223956792252406,True,True,11500.0,-0.2651725487800568,1,False,False,False,True,False,False,False,False,True
3054,-0.34944334913795894,False,True,75000.0,2.9005360821968433,1,False,False,False,True,False,False,False,False,True
3055,-0.3873075114838949,False,True,13300.0,-0.5006384800097436,0,False,False,False,True,False,False,False,False,True
3056,-0.1849235637448671,True,True,15900.0,-1.154710511203318,1,False,False,False,True,False,False,False,True,False
3057,-0.9374548582891716,False,True,226000.0,1.928273580971195,2,False,False,False,True,False,False,False,True,False
3058,-0.25478294327311896,True,True,46500.0,1.1563439990139783,2,False,False,False,True,False,False,False,True,False
3059,0.6463841205601573,False,True,6700.0,-0.5442432820893153,1,False,False,False,True,False,False,False,True,False
3060,0.40783989778076063,False,True,34000.0,-0.41342887585060034,1,False,False,False,True,False,False,False,True,False
3061,-0.9363378654999666,False,True,42500.0,1.19994880109355,2,False,False,True,False,False,False,False,True,False
3062,-0.235850862100151,False,True,25000.0,0.19703835326340247,2,False,False,False,True,False,False,False,True,False
3063,0.08531296291807797,False,True,18750.0,-0.6750576883280301,2,False,False,False,True,False,False,False,True,False
3064,0.4646361412996646,False,True,50000.0,0.8947151865365486,2,False,False,False,True,False,False,False,True,False
3065,1.7520176610614877,False,True,4500.0,-0.6750576883280301,1,False,True,False,False,False,False,False,True,False
3066,0.5368809630557104,False,True,12000.0,-0.13435814254134193,2,False,False,False,True,False,False,False,True,False
3067,1.2332786369221649,True,True,17000.0,-0.28261446961188547,1,False,False,False,True,False,False,False,True,False
3068,-0.3873075114838949,False,True,5990.0,0.031340105361030275,2,False,False,False,True,False,False,False,True,False
3069,1.5524735254984052,False,True,10700.0,-1.0064541841327745,1,False,False,False,True,False,False,False,True,False
3070,0.7987116456778577,False,False,16998.0,0.1103270896994545,1,False,False,False,True,False,False,False,True,False
3071,0.4382258880633742,False,False,27698.0,-0.11691622170951327,2,False,False,False,True,False,False,False,True,False
3072,-0.16012253740827903,False,True,17000.0,-1.4861070070080624,1,False,False,False,True,False,False,False,True,False
3073,-0.3683754303109269,False,True,21999.0,-0.06459045921402731,1,False,False,False,True,False,False,False,True,False
3074,-0.4914339579352188,False,True,66000.0,2.9005360821968433,1,False,False,False,True,False,False,False,False,True
3077,0.3142018242992609,False,True,21499.0,-1.4425022049284908,1,False,False,False,True,False,False,False,True,False
3078,0.8911380659642875,False,True,9000.0,0.37145756158168897,2,False,False,False,True,False,False,False,True,False
3079,0.8404379525830792,True,True,26500.0,-0.28261446961188547,1,False,False,False,True,False,False,False,True,False
3080,-0.2799058149896475,False,True,69500.0,1.1127391969344067,1,True,False,False,False,False,False,False,True,False
3081,-0.6807547696648987,False,True,54500.0,1.3569260885800078,2,False,False,False,True,False,False,False,True,False
3082,0.1049265990132728,False,True,16000.0,-0.15180006337317056,2,False,False,False,True,False,False,False,True,False
3083,-0.14702153723658518,False,True,35900.0,-0.28261446961188547,1,False,False,False,True,False,False,False,True,False
3084,0.017157470695393206,False,True,16000.0,-1.6169214132467773,1,False,False,False,True,False,False,False,True,False
3085,-0.3835210952493013,True,True,29000.0,0.19703835326340247,2,False,False,False,True,False,False,False,True,False
3086,-0.9363378654999666,True,True,62000.0,0.3888994824135176,2,False,False,False,False,True,False,False,True,False
3087,1.721082640424858,True,True,8250.0,-1.102384748707832,1,False,False,False,False,True,False,False,True,False
3088,-0.3361908923168813,False,True,26000.0,-0.779709213319002,2,False,False,False,True,False,False,False,True,False
3089,0.2658492889835007,False,True,12250.0,-1.180873392451061,1,False,False,False,True,False,False,False,True,False
3090,-0.9557432487022587,False,True,26990.0,-1.285524917442033,2,False,False,False,True,False,False,False,True,False
3092,-0.9723088197286057,False,True,35500.0,0.6330863740591187,1,False,False,False,True,False,False,False,False,True
3093,-0.25052322500920116,False,True,67500.0,1.7493693072961525,2,False,False,False,True,False,False,False,True,False
3094,0.4173059383672446,False,True,35000.0,0.8075055823774053,2,False,False,False,True,False,False,False,True,False
3095,0.3794607081024816,True,True,17777.0,-0.805872094566745,1,False,True,False,False,False,False,False,True,False
3096,-1.0429254825037764,False,True,28900.0,-1.1198266695396608,2,False,False,False,True,False,False,False,True,False
3097,-1.0411080027111714,False,True,28995.0,0.6766911761386903,2,False,False,False,True,False,False,False,True,False
3098,2.4903688268072393,True,True,5500.0,-0.7884301737349163,2,False,False,False,True,False,False,False,True,False
3099,0.20337342111270634,True,True,22999.0,1.6796016239688378,2,False,False,False,True,False,False,False,True,False
3100,-0.8606095408080946,False,True,29500.0,-0.9541284216372885,1,False,False,False,False,True,False,False,True,False
3101,0.631143795215918,True,True,12995.0,-0.04116845123985718,1,False,False,False,True,False,False,False,True,False
3102,0.6149757978942033,False,True,17816.0,-0.04116845123985718,1,False,False,False,True,False,False,False,True,False
3103,-0.8305453959054214,False,False,38633.0,-0.04116845123985718,1,False,False,False,True,False,False,False,True,False
3104,0.6728890342023125,False,True,5200.0,-0.9366865008054599,1,False,False,False,True,False,False,False,True,False
3105,0.45499971198262384,False,True,7000.0,-0.15180006337317056,2,False,False,False,True,False,False,False,True,False
3106,-0.8391973570014678,True,False,23739.0,-1.2531327787543511,1,False,False,False,True,False,False,False,True,False
3107,0.18065492370514474,True,True,18749.0,-1.2419201153624613,1,False,False,False,True,False,False,False,True,False
3108,-0.8890076625675466,False,True,76000.0,0.5458767698999755,2,False,False,False,True,False,False,False,True,False
3109,-1.2676492860269064,False,True,45900.0,0.9383199886161202,2,False,False,True,False,False,False,False,True,False
3110,-0.3341083633878548,True,True,33900.0,-0.13435814254134193,2,False,False,False,True,False,False,False,True,False
3111,-0.8941382565654209,False,False,36727.0,-1.6318716311026304,1,False,False,False,True,False,False,False,True,False
3112,-1.0772304135891944,False,True,75000.0,1.6359968218892662,2,False,False,False,True,False,False,False,True,False
3113,-0.15444291305638863,False,True,30900.0,-0.805872094566745,2,False,False,False,True,False,False,False,False,True
3115,-0.8158541009151983,False,False,37998.0,-0.8743939264060716,2,False,False,False,True,False,False,False,True,False
3116,1.3582303726637537,True,True,22000.0,-1.364013561185262,2,True,False,False,False,False,False,False,True,False
3117,0.2761862053039412,False,True,13999.0,-0.13435814254134193,2,False,False,False,True,False,False,False,True,False
3118,4.1185278076824865,False,True,6399.0,-0.7622672924871734,1,False,False,False,True,False,False,False,True,False
3119,-0.7797884862806943,True,False,25307.0,-0.04116845123985718,2,False,True,False,False,False,False,False,True,False
3120,1.1297390849872029,True,True,16770.0,-0.7884301737349163,1,False,False,False,True,False,False,False,True,False
3122,-0.7659491349432547,False,True,38400.0,-0.6052900050007155,2,False,False,False,True,False,False,False,True,False
3123,0.49114105494181975,False,True,18900.0,-0.2390096675323138,1,False,True,False,False,False,False,False,True,False
3124,-1.1029401798220848,True,True,71200.0,0.15343355118383084,2,False,False,False,False,True,False,False,True,False
3125,0.17781511152919954,True,True,32999.0,0.9732038302797774,2,False,False,False,True,False,False,False,True,False
3127,1.486968524639936,True,True,15900.0,-1.1111057091237464,1,False,False,False,True,False,False,False,True,False
3128,-0.5395782403580764,False,True,46750.0,1.19994880109355,2,False,False,True,False,False,False,False,True,False
3129,-0.6362643789084239,False,True,16500.0,-1.285524917442033,1,False,False,False,True,False,False,False,True,False
3130,-0.10654474768877963,True,False,39860.0,-1.2531327787543511,1,False,False,False,True,False,False,False,True,False
3131,0.7781324734428415,False,False,15998.0,-0.26841176264882494,1,False,False,False,True,False,False,False,True,False
3132,2.3578442585964634,True,True,7390.0,-0.34366119252328575,2,False,False,False,True,False,False,False,True,False
3133,0.2963678038343251,False,True,15500.0,-0.13435814254134193,2,False,False,False,True,False,False,False,True,False
3134,-0.29264710561905494,False,True,52000.0,1.7493693072961525,2,False,False,True,False,False,False,False,True,False
3135,-0.1923070754023246,False,True,43500.0,0.6766911761386903,2,False,False,False,True,False,False,False,True,False
3136,0.7012871559617644,True,True,4100.0,-1.739014859069578,2,False,False,False,True,False,False,False,True,False
